#separator:tab
#html:false
#notetype column:1
#deck column:2
Basic	Première année::Mathématiques::Arithmétique des entiers	PGCD	Soient \(a\) et \(b\) deux entiers positifs tels que l'un au moins est non-nul, et \(m \in \mathbb N^*\). Les psse: - L'entier \(m\) est le maximum pour l'ordre usuel de \(\{d \in \mathbb N^* | (d | a \land d | b)\}\) - L'entier \(m\) est le maximum pour l'ordre de divisibilité de \(\{d \in \mathbb N^* | (d | a \land d | b)\}\) - \(m = inf_{(\mathbb N^*, |)}(a, b)\) - \(a \mathbb Z + b\mathbb Z = m \mathbb Z\) Si l'une de ces conditions est satisfaites, \(m\) est le PGCD de \(a\) et \(b\) et \(m = a \wedge b\)
Basic	Première année::Mathématiques::Arithmétique des entiers	PGCD dans un anneau principal	Soit \(A\) un anneau principal et \(a\) et \(b\) deux éléments de \(A\). Un PGCD \(d\) de \(a\) et \(b\) est un élément défini de façon unique à inversibles près par: \((d) = (a) + (b)\)
Basic	Première année::Mathématiques::Arithmétique des entiers	Simplification d'un PGCD	Soit \(k \in \mathbb Z\). Alors \(a \wedge (b + ka) = a \wedge b\).
Basic	Première année::Mathématiques::Arithmétique des entiers	Étape de l'algorithme d'Euclide	Soient \(a\) et \(b\) deux entiers, et \(r\) le reste de la division euclidienne de \(a\) par \(b\). Alors: \(a \wedge b = b \wedge r\)
Basic	Première année::Mathématiques::Arithmétique des entiers	PPCM	Soient \(a\) et \(b\) deux entiers positifs tels que l'un au moins est non-nul, et \(M \in \mathbb N^*\). Les psse: - L'entier \(M\) est le minimum pour l'ordre usuel de \(\{m \in \mathbb N^* | (a | m \land b | m)\}\) - L'entier \(M\) est le minimum pour l'ordre de divisibilité de \(\{m \in \mathbb N^* | (a | m \land b | m)\}\) - \(M = sup_{(\mathbb N^*, |)}(a, b)\) - \(a \mathbb Z \cap b\mathbb Z = M \mathbb Z\) Si l'une de ces conditions est satisfaites, \(M\) est le PPCM de \(a\) et \(b\) et \(M = a \vee b\)
Basic	Première année::Mathématiques::Arithmétique des entiers	PPCM dans un anneau principal	Soit \(A\) un anneau principal et \(a\) et \(b\) deux éléments non nuls de \(A\). Alors un PPCM de \(a\) et \(b\) est un élément \(m\) tel que: \((m) = (a) \cap (b)\)
Basic	Première année::Mathématiques::Arithmétique des entiers	Distributivité du produit sur \(\wedge\) et \(\vee\)	Soient \(a\) et \(b\) deux entiers naturels, et \(c\) un entier naturel non nul. - Si \(a\) et \(b\) ne sont pas tous les deux nuls, \((a \wedge b)\cdot c = (ac) \wedge (bc)\) - Si \(a\) et \(b\) sont non nuls, \((a \vee b)\cdot c = (ac) \vee (bc)\)
Basic	Première année::Mathématiques::Arithmétique des entiers	Identité de Bézout / Théorème de Bachet-Bézout	Soient \(a\) et \(b\) deux entiers dont au moins un est non nul. Alors il existe des entiers relatifs \(x\) et \(y\) tels que \(ax + by = a \wedge b\) Réciproquement, étant donné \(d \in \mathbb N^*\), si il existe des entiers relatifs \(x\) et \(y\) tels que \(ax + by = d\), alors \(a \wedge b | d\)
Basic	Première année::Mathématiques::Arithmétique des entiers	PGCD d'un nombre fini d'entiers	Soient \(a_1, \cdots, a_n\) des entiers naturels non tous nuls et m un entier naturel. Les psse: - \(m\) est le maximum au sens usuel des entiers \(d\) qui divisent \text{ch}acun des \(a_i, i \in \unicode{10214}1, n\unicode{10215}\) - \(m\) est le maximum au sens de la divisibilité des entiers \(d\) qui divisent \text{ch}acun des \(a_i, i \in \unicode{10214}1, n\unicode{10215}\) - \(m = inf_{(\mathbb N^*, |)}(a_1, \cdots, a_n)\) - \(m\mathbb Z = a_1 \mathbb Z + \cdots + a_n \mathbb Z\) Si l'une de ces propositions est satisfaite, \(m\) est le PGCD de la famille \((a_1, \cdots, a_n)\) et on note \(m = a_1 \wedge \cdots \wedge a_n\)
Basic	Première année::Mathématiques::Arithmétique des entiers	PPCM d'un nombre fini d'entiers	Soient \(a_1, \cdots, a_n\) des entiers naturels non tous nuls et m un entier naturel. Les psse: - \(m\) est le minimum au sens usuel des entiers \(m\) multiples de \text{ch}acun des \(a_i, i \in \unicode{10214}1, n\unicode{10215}\) - \(m\) est le minimum au sens de la divisibilité des entiers \(m\) multiples de \text{ch}acun des \(a_i, i \in \unicode{10214}1, n\unicode{10215}\) - \(m = sup_{(\mathbb N^*, |)}(a, b)\) - \(m\mathbb Z = a_1 \mathbb Z \cap \cdots \cap a_n \mathbb Z\) Si l'une de ces propositions est satisfaite, \(m\) est le PPCM de la famille \((a_1, \cdots, a_n)\) et on note \(m = a_1 \vee \cdots \vee a_n\)
Basic	Première année::Mathématiques::Arithmétique des entiers	Relation de bézout (famille)	Soient \(a_1, \cdots, a_n\) des entiers naturels non tous nuls. Alors il existe des entiers relatifs \(x_1, \cdots, x_n\) tels que: \(a_1 \wedge \cdots \wedge a_n = a_1x_1 + \cdots + a_nx_n\) Réciproquement, s'il existe des entiers \(x_1, \cdots, x_n\) tels que: \(d = a_1x_1 + \cdots + a_nx_n\) Alors \(d\) est un multiple de \(a_1 \wedge \cdots \wedge a_n\)
Basic	Première année::Mathématiques::Arithmétique des entiers	Théorème de Bézout	Deux entiers naturels \(a\) et \(b\) sont premiers entre eux ssi il existe des entiers relatifs \(x\) et \(y\) tels que \(ax + by = 1\).
Basic	Première année::Mathématiques::Arithmétique des entiers	Théorème de fermat	Soit \(p\) un nombre premier, et \(a\) un entier naturel quelconque. Alors \(a^p \equiv a [p]\). Si de plus \(a\) n'est pas divisible par \(p\), \(a^{p-1} \equiv 1 [p]\).
Basic	Première année::Mathématiques::Arithmétique des entiers	Lemme / Théorème de Gauss	Soient \(a, b, c\) trois entiers naturels tels que \(a | bc\) et \(a \wedge b = 1\). Alors \(a | c\)
Basic	Première année::Mathématiques::Arithmétique des entiers	Produit de diviseurs premiers entre eux	Si \(a\) et \(b\) sont premiers entre eux et \(a | c\) et \(a | b\), alors \(ab | c\)
